ds,yhat,yhat_lower,yhat_upper
2026-09-17,56.049490040068044,55.65040227909177,56.448577801044316
2026-09-18,56.07812314092137,55.50918818020164,56.6470581016411
2026-09-21,56.10660015806129,55.40424632123542,56.80895399488716
2026-09-22,56.13492194232565,55.317508519441596,56.9523353652097
2026-09-23,56.163089339914215,55.242041510008505,57.084137169819925
2026-09-24,56.191103192414005,55.17432213638629,57.20788424844172
2026-09-25,56.21896433682439,55.112276931340936,57.32565174230785
2026-09-28,56.24667360558214,55.054567752058844,57.43877945910543
2026-09-29,56.27423182658625,55.000274194364785,57.54818945880772
2026-09-30,56.30163982322273,54.948732857272645,57.65454678917281
2026-10-01,56.32889841438916,54.8994481252401,57.75834870353822
2026-10-02,56.35600841451918,54.852039084498124,57.85997774454024
2026-10-05,56.38297063360682,54.80620617468183,57.9597350925318
2026-10-06,56.409785877230696,54.76170930130055,58.057862453160844
2026-10-07,56.436454946578095,54.71835294299175,58.15455695016444
2026-10-08,56.46297863846889,54.67597570714977,58.24998156978801
2026-10-09,56.48935774537936,54.63444281429699,58.34427267646173
2026-10-12,56.515593055465864,54.593640568661414,58.437545542270314
2026-10-13,56.5416853525884,54.55347221070606,58.52989849447074
2026-10-14,56.56763541633402,54.51385475295101,58.62141607971703
2026-10-15,56.5934440220401,54.474716529375584,58.71217151470462
2026-10-16,56.619111940817554,54.435995271827245,58.80222860980786
2026-10-19,56.644639939573814,54.39763658179706,58.89164329735057
2026-10-20,56.67002878103579,54.359592703018784,58.980464859052795
2026-10-21,56.695279223772644,54.32182152589733,59.06873692164796
2026-10-22,56.72039202221845,54.28428577268228,59.156498271754614
2026-10-23,56.74536792669473,54.246952325060285,59.24378352832918
2026-10-26,56.77020768343291,54.20979166506291,59.33062370180291
2026-10-27,56.79491203459655,54.17277740694372,59.417046662249376
2026-10-28,56.81948171830358,54.13588590269055,59.5030775339166
2026-10-29,56.843917468648314,54.099095907599455,59.58873902969717
2026-10-30,56.86822001572341,54.06238829518789,59.67405173625893
2026-11-02,56.892390085641665,54.025745812907985,59.759034358375345
2026-11-03,56.91642840055771,53.989152871807306,59.84370392930812
2026-11-04,56.94033567868961,53.95259536459927,59.928075992779945
2026-11-05,56.96411263434028,53.91606050763761,60.01216476104295
2026-11-06,56.98775997791889,53.879536703106524,60.09598325273126
2026-11-09,57.01127841596202,53.843013418389326,60.17954341353471
2026-11-10,57.03466865115482,53.80648108010063,60.262856222209
2026-11-11,57.057931382351974,53.769930980688784,60.345931784015164
2026-11-12,57.08106730459862,53.73335519585771,60.42877941333953
2026-11-13,57.10407710915107,53.69674651133665,60.51140770696549
2026-11-16,57.126961483497496,53.6600983577558,60.59382460923919
2026-11-17,57.14972111137845,53.62340475257514,60.676037470181754
2026-11-18,57.172356672807304,53.586660248170396,60.75805309744421
2026-11-19,57.19486884409058,53.549859885310724,60.83987780287043
2026-11-20,57.217258297848126,53.51299915137207,60.92151744432418
2026-11-23,57.23952570303324,53.476073942721385,61.00297746334509
2026-11-24,57.26167172495263,53.43908053078458,61.084262919120675
2026-11-25,57.28369702528633,53.402015531376136,61.16537851919652
2026-11-26,57.305602262107435,53.364875876923854,61.246328647291016
2026-11-27,57.32738808990178,53.32765879126962,61.32711738853394
2026-11-30,57.349055159587486,53.29036176676723,61.407748552407746
2026-12-01,57.37060411853442,53.25298254343318,61.48822569363567
2026-12-02,57.392035610583534,53.21551908993597,61.5685521312311
2026-12-03,57.413350276066076,53.17796958623522,61.64873096589693
2026-12-04,57.43454875182277,53.140332407704186,61.72876509594135
2026-12-07,57.45563167122279,53.10260611058823,61.808657231857346
2026-12-08,57.47659966418274,53.06478941866918,61.88840990969631
2026-12-09,57.497453357185435,53.02688121101932,61.96802550335155
2026-12-10,57.518193373298615,52.988880510742206,62.047506235855025
2026-12-11,57.53882033219359,52.950786474608236,62.12685418977894
2026-12-14,57.55933485016374,52.91259838350301,62.20607131682446
2026-12-15,57.57973754014292,52.87431563361485,62.285159446670995
